path,mean_L,mean_a,mean_b
Q:\Meme_Repository\1464848436393.jpg,93.70703562092085,134.82729241877257,138.4090836015721
Q:\Meme_Repository\1464848482402.jpg,119.6607512241104,147.8328401979524,136.31680893404206
Q:\Meme_Repository\1464848606036.png,175.9288219451189,129.76001755902163,158.8597793233375
Q:\Meme_Repository\1465016050740.jpg,149.2471640457212,125.4349820545714,135.6445075457284
Q:\Meme_Repository\1465186480954.png,22.513746624228396,130.7118041087963,120.463253279321
Q:\Meme_Repository\1465256321873.jpg,170.6427709140827,132.15864018087856,121.48788154069767
Q:\Meme_Repository\1465264701634.png,133.36542001274697,129.3723492670491,121.72198342893563
Q:\Meme_Repository\1465305759145.jpg,130.88131221064816,126.57197579089507,124.97671826774692
Q:\Meme_Repository\1465421551640.png,105.50047020546418,132.9848709720551,136.43050764362437
Q:\Meme_Repository\1465572466355.jpg,209.88185555555555,129.66316666666665,121.76686666666667
Q:\Meme_Repository\1465600578249.jpg,119.77812614594792,125.89116703337001,123.49411899523285
Q:\Meme_Repository\1465656401811.jpg,73.28736547851562,131.9180380859375,99.02247802734375
Q:\Meme_Repository\1465699560753.jpg,184.20226959696802,126.00929076539101,115.30364693104086
Q:\Meme_Repository\1465791693424.jpg,195.1294241898148,128.0,128.0
Q:\Meme_Repository\1465806794702.jpg,134.52825905257936,136.0474222470238,139.4238111359127
Q:\Meme_Repository\1465880539517.jpg,174.44234560906514,107.66398300283286,138.29559773371105
Q:\Meme_Repository\1465902366966.jpg,86.56092753489231,134.9660793511415,132.5267099547093
Q:\Meme_Repository\1465956457648.jpg,121.93915852864583,128.09957926432293,127.16758829752604
Q:\Meme_Repository\1465963076560.jpg,193.57615952647524,131.20017061545047,137.6530177736433
Q:\Meme_Repository\1465963640424.png,57.62012827932099,143.46190441743826,106.21317708333333
Q:\Meme_Repository\1465963669304.jpg,56.03067696835909,136.61035565366691,150.29452048074566
Q:\Meme_Repository\1465963860668.jpg,123.70367901234567,132.70982407407408,139.52088580246914
Q:\Meme_Repository\1466017270724.jpg,88.91877864583333,136.239703125,155.86883767361113
Q:\Meme_Repository\1466017332028.jpg,95.78547014508929,136.67962995256696,149.47696242559525
Q:\Meme_Repository\1466030613429.jpg,19.471815972222224,128.7686271701389,126.86116666666666
Q:\Meme_Repository\1466047650269.jpg,87.36604213575782,130.92576774586064,134.420974487127
Q:\Meme_Repository\1466057627137.jpg,67.46467280428769,151.87220565352698,121.81204400069156
Q:\Meme_Repository\1466057758649.jpg,83.84180208653751,136.11374443049792,137.31900630704047
Q:\Meme_Repository\1466103074385.jpg,73.48848476080246,137.43274257330248,97.3736328125
Q:\Meme_Repository\1466109842083.jpg,71.87049375,125.22784722222222,136.87631041666666
Q:\Meme_Repository\1466110241822.jpg,60.065270399305554,146.48440451388888,141.87797395833334
Q:\Meme_Repository\1466110462014.jpg,54.16701871141975,129.10541618441357,134.39770495756173
Q:\Meme_Repository\1467090500390.png,221.2102598566308,131.4074641577061,129.81148745519712
Q:\Meme_Repository\1467160943153.jpg,103.3650489517405,137.27659216772153,134.76416633702533
Q:\Meme_Repository\1467171782903.jpg,140.67100363214107,130.49214296323302,130.40952458108856
Q:\Meme_Repository\1467173540083.jpg,190.40210586070975,126.87875625456795,134.28015232723024
Q:\Meme_Repository\1467175746098.png,189.69614124737944,130.90080974842766,121.98511006289309
Q:\Meme_Repository\1467221777669.png,175.8295400019084,130.1499059420112,132.33545952098584
Q:\Meme_Repository\1467438714578.jpg,131.84824946527075,137.73886918833728,144.95300011257459
Q:\Meme_Repository\1467491506250.jpg,156.0067711615207,131.29833280823357,132.16971224532662
Q:\Meme_Repository\1467491668162.jpg,206.19824705882354,120.46183823529412,140.84751176470587
Q:\Meme_Repository\1467865329575.jpg,193.69146744412052,132.65642093572123,134.75511592392058
Q:\Meme_Repository\1467868742605.jpg,157.60117892246868,128.85245704229717,127.19344200531278
Q:\Meme_Repository\1467926338253.jpg,46.42941762642824,124.80508971285049,125.7756329893807
Q:\Meme_Repository\1468438016036.jpg,202.7082296940003,128.25941917071825,133.1607438223648
Q:\Meme_Repository\1468510331059.png,134.78192271542054,133.81713889394214,136.1176437147535
Q:\Meme_Repository\1468511141098.png,187.35749728440769,133.3633591073575,132.47667911447053
Q:\Meme_Repository\1468514074839.jpg,241.32125563977115,128.13292926635393,128.17766398719226
Q:\Meme_Repository\1468518644745.jpg,122.12519963582356,127.77005259195964,129.8030662536621
Q:\Meme_Repository\1468533345905.jpg,158.02731870229007,131.3924713740458,149.5126145038168
Q:\Meme_Repository\1468796487395.jpg,171.13357433761954,125.54455469940758,136.74438292225324
Q:\Meme_Repository\1468819642006.png,110.77615923566879,127.26219175834781,116.47468538892106
Q:\Meme_Repository\1469048605453.jpg,232.1503187617318,124.30148990746817,142.01539982246504
Q:\Meme_Repository\1469131935319.png,203.88428047839506,126.02232831790124,131.80383342978396
Q:\Meme_Repository\1471229813431.jpg,98.68019748263889,128.2451388888889,132.25939127604167
Q:\Meme_Repository\1482281561503.jpg,148.06977249503663,121.42472421754634,133.80387240194116
Q:\Meme_Repository\1484713807923.jpg,122.3291261574074,132.129012345679,141.4450597993827
Q:\Meme_Repository\1484714346110.jpg,97.96896469465649,130.70959446564885,125.53984732824428
Q:\Meme_Repository\1484714890234.jpg,95.01727985070302,148.65473913597847,136.90478839934624
Q:\Meme_Repository\1484715034556.jpg,78.01579179914577,129.75160404411446,130.2136120665009
Q:\Meme_Repository\1484715206121.jpg,113.93723799638384,118.40028460456706,124.6731132391348
Q:\Meme_Repository\1484715239160.jpg,155.20927823184067,125.25810214496758,171.37460573270405
Q:\Meme_Repository\1484715296916.jpg,169.19914086687305,145.48197368421052,145.02429566563467
Q:\Meme_Repository\1484715333792.jpg,126.5864247311828,132.4024865591398,148.32977150537636
Q:\Meme_Repository\1484715662746.jpg,123.06130374809742,126.37062167047185,135.2474814497717
Q:\Meme_Repository\1484715668988.png,147.5666182108762,156.78160890226383,151.59684782331487
Q:\Meme_Repository\1484715779570.png,228.31666245596307,128.0,128.0
Q:\Meme_Repository\1484715862030.jpg,140.40969899665552,128.68172855282384,128.2636423666946
Q:\Meme_Repository\1484715974054.jpg,132.67505229940076,127.85082083466298,128.8553132645463
Q:\Meme_Repository\1485040392498.png,24.8693015625,128.6733859375,132.9026171875
Q:\Meme_Repository\1485049784391.jpg,98.62773652694611,139.23126546906187,138.02289021956088
Q:\Meme_Repository\1485050999059.jpg,38.6182891566265,129.45604216867468,131.39745180722892
Q:\Meme_Repository\1485052536918.png,169.66556425100057,129.44552780160092,128.92406553744996
Q:\Meme_Repository\1485054011113.jpg,116.89778721013701,135.7000171655067,134.86071751817983
Q:\Meme_Repository\1485054133725.jpg,127.0883612244898,134.0919761904762,138.8077306122449
Q:\Meme_Repository\1485288676674.jpg,109.06334977324263,136.85389229024943,95.9478633786848
Q:\Meme_Repository\1485376275319.jpg,223.37917927903138,127.92327669235003,128.13033784459898
Q:\Meme_Repository\1485378636883.png,200.29859433962264,134.1608254716981,132.08710849056604
Q:\Meme_Repository\1485402637871.png,192.63610146604938,130.78520495756172,157.77203510802468
Q:\Meme_Repository\1485492063922.jpg,185.51269358669833,114.32644972288203,143.90856690419636
Q:\Meme_Repository\1485538484110.png,142.75214453125,128.0,128.0
Q:\Meme_Repository\1485605437395.jpg,122.93459921615049,128.29124979607013,123.85876291397764
Q:\Meme_Repository\1485605716969.jpg,169.9785328125,130.1950625,143.5617984375
Q:\Meme_Repository\1485651435037.jpg,123.75362557197784,149.23005204450098,145.04358361475374
Q:\Meme_Repository\1485847185161.jpg,92.96594495412845,138.03856727828747,138.83841743119265
Q:\Meme_Repository\1485847387498.png,230.97122651040615,131.55276390612823,130.41871085067692
Q:\Meme_Repository\1485870182986.png,104.77935813166758,131.46830867842783,126.28741338635251
Q:\Meme_Repository\1485875778693.jpg,117.76413572373394,134.61210081254725,128.28112008692366
Q:\Meme_Repository\1485982732784.jpg,138.48892098092642,133.11523887375114,157.63161671207993
Q:\Meme_Repository\1485986052766.png,88.4662009569378,133.5102009569378,134.23874322169058
Q:\Meme_Repository\1485986376314.jpg,121.44356666666667,144.24709583333333,151.95875833333332
Q:\Meme_Repository\1485986823295.jpg,200.98568929861815,132.5272037694388,137.31884006296485
Q:\Meme_Repository\1485997429563.jpg,76.62972333333333,134.657424,134.05889266666668
Q:\Meme_Repository\1486009702383.png,234.39659336419754,128.01720389660494,128.00323302469135
Q:\Meme_Repository\1486630379406.jpg,145.93348802257057,129.16484291571635,133.35808141400025
Q:\Meme_Repository\1486642136163.jpg,205.49215781710913,130.0749174041298,135.62267551622418
Q:\Meme_Repository\1486754672891.png,120.77500813802084,136.03390462239582,125.14581380208334
Q:\Meme_Repository\1486939548263.jpg,136.51224729938272,128.31430603780865,140.03574845679012
Q:\Meme_Repository\1486947553506.jpg,45.69301745756173,141.19417438271606,141.21325520833332
Q:\Meme_Repository\1486970837432.jpg,213.1292103713172,113.93484216198604,140.90963068787048
Q:\Meme_Repository\1486972117516.jpg,118.95731288580247,129.55146749614198,139.97989824459876
Q:\Meme_Repository\1487104466347.jpg,115.33422019675926,127.80771508487655,123.79698736496914
Q:\Meme_Repository\1487303424272.jpg,188.6953069559572,128.96944595431142,128.96071892316286
Q:\Meme_Repository\1487386771697.jpg,89.95652215504707,129.83809405372313,143.0222985383026
Q:\Meme_Repository\1487911614777.png,69.8348988095238,140.36355952380953,139.8501130952381
Q:\Meme_Repository\1488654379181.jpg,140.81137968078576,137.53026012891345,144.12274593308777
Q:\Meme_Repository\1488654812366.png,190.15591302022992,117.37348127023735,145.06850746120864
Q:\Meme_Repository\1488659474660.jpg,131.5470350877193,109.90115789473684,158.05019298245614
Q:\Meme_Repository\1488729006195.jpg,164.00598858819748,140.63351489238545,138.01848402398127
Q:\Meme_Repository\1488735692079.jpg,118.2435390946502,133.515625,133.47141203703703
Q:\Meme_Repository\1488822689439.jpg,176.82239327580524,127.46159534816893,128.96916387055333
Q:\Meme_Repository\1488822873053.jpg,180.11390917602995,128.01847846441947,128.00886235955056
Q:\Meme_Repository\1488822960344.jpg,127.75181423611112,127.76727864583333,154.9638454861111
Q:\Meme_Repository\1488823275831.jpg,179.47610463259255,126.9869068236163,131.0568136530933
Q:\Meme_Repository\1488823347129.png,107.17192760942761,132.72632675966008,143.26744428411095
Q:\Meme_Repository\1488833435858.jpg,199.5065991557185,129.78090776704775,122.1679288793472
Q:\Meme_Repository\1488847445537.jpg,207.77260506208214,130.21885864374403,119.27166427889208
Q:\Meme_Repository\1488853600516.jpg,224.93718439975132,128.66682987321926,121.90291406482308
Q:\Meme_Repository\1488882551095.jpg,149.60020866666667,128.97021666666666,129.033416
Q:\Meme_Repository\1488882605665.jpg,148.062298,128.82074733333334,127.75338533333333
Q:\Meme_Repository\1488892132543.png,160.15813,130.87038466666667,130.85628733333334
Q:\Meme_Repository\1488892446634.jpg,182.1769154334038,128.464133192389,128.85242283298098
Q:\Meme_Repository\1488892634.jpg,65.2709360415904,130.70042622735176,128.14397183553714
Q:\Meme_Repository\1488906795732.jpg,208.68681486880467,130.98070578231292,121.9450005398985
Q:\Meme_Repository\1488932653342.jpg,119.16490872210953,114.58332116294794,154.94928735632183
Q:\Meme_Repository\1488958295067.jpg,165.28375417114944,119.66670821781278,125.52457373822556
Q:\Meme_Repository\1488977488963.png,71.01734036730369,129.44131176559642,127.00317926143312
Q:\Meme_Repository\1489012201713.jpg,138.59152536651234,138.00136863425925,149.90711033950618
Q:\Meme_Repository\1489446454685.jpg,71.5202264381885,127.453182374541,129.57911056711546
Q:\Meme_Repository\1489667540355.jpg,149.82239764592705,127.32431457431457,115.86551085080497
Q:\Meme_Repository\1489668421986.png,230.84980137114434,127.76898895528191,128.8756432970556
Q:\Meme_Repository\1489670630549.jpg,129.68531196434864,123.06287808475106,124.51337188521242
Q:\Meme_Repository\1489680116485.jpg,187.51957174480023,133.399350530753,131.5333684002893
Q:\Meme_Repository\1491092141399.jpg,98.80348030018762,128.0952227954972,139.78296669793622
Q:\Meme_Repository\1493343419503.jpg,127.92838216145833,127.59497721354167,130.8403125
Q:\Meme_Repository\1493346001077.jpg,95.90971428571429,157.59715343915343,143.9931746031746
Q:\Meme_Repository\1493491084646.jpg,147.33855224609374,138.13628987630207,146.40762776692708
Q:\Meme_Repository\1493491186335.jpg,117.93754543541475,138.27559289230692,141.36206106998011
Q:\Meme_Repository\1493491253473.jpg,130.17146044444445,131.1213422222222,133.10962933333334
Q:\Meme_Repository\1493491333103.jpg,105.68338716545986,130.64191840611517,140.3559568435217
Q:\Meme_Repository\1493492319069.jpg,162.12836964884522,133.06152236139027,153.66781963083153
Q:\Meme_Repository\1493492386183.jpg,138.7364847809948,143.94496288047512,147.0018856718634
Q:\Meme_Repository\1493492450287.jpg,119.0880787037037,129.12027777777777,134.9451183127572
Q:\Meme_Repository\1493492697128.jpg,147.24102017195767,129.39186838624337,136.6713525132275
Q:\Meme_Repository\1493492876477.jpg,135.17438980509746,136.68216791604198,150.27422188905547
Q:\Meme_Repository\1493493306685.jpg,58.47967316341829,129.73518740629686,135.40019790104947
Q:\Meme_Repository\1493493574643.jpg,91.36635348583879,131.27349494485293,136.6108815820037
Q:\Meme_Repository\1493495103424.jpg,124.4256052141527,134.73302813987172,125.04998706807366
Q:\Meme_Repository\1493495943110.jpg,125.94512152777777,133.04286458333334,142.67679796006945
Q:\Meme_Repository\1493505362628.jpg,135.6953390625,137.6166125,140.7472890625
Q:\Meme_Repository\1493512035595.jpg,137.40439515532591,134.88903931346223,141.98139561412086
Q:\Meme_Repository\1493513829843.jpg,113.27888679743742,134.90392532417496,142.52546066970478
Q:\Meme_Repository\1493514049214.jpg,113.20967777777778,136.13148148148147,144.1648074074074
Q:\Meme_Repository\1493518367601.jpg,105.1191304347826,131.6144647676162,134.41460269865067
Q:\Meme_Repository\1493518734915.jpg,125.48614837935175,140.1423231692677,148.08172484993997
Q:\Meme_Repository\1493519472970.jpg,86.38819228912338,122.87683288502656,134.66062831919442
Q:\Meme_Repository\1493543094657.jpg,96.67855485893416,115.99568965517241,146.6187868338558
Q:\Meme_Repository\1493572765370.jpg,132.76086686104946,136.3047895789589,151.02602026092407
Q:\Meme_Repository\1493573000810.jpg,97.38893476905294,132.1974631564539,153.64114081915105
Q:\Meme_Repository\1493574447837.jpg,129.37270355902777,142.3264314236111,151.01986762152777
Q:\Meme_Repository\1493585245500.png,165.82207291666666,134.1994861111111,118.80438194444444
Q:\Meme_Repository\1493588547328.jpg,120.81923798798799,128.31600225225225,128.13015015015014
Q:\Meme_Repository\1493627621245.jpg,134.85661386986303,138.7575168557363,141.80621789383562
Q:\Meme_Repository\1493627683924.jpg,132.0517203125,136.8707765625,144.605015625
Q:\Meme_Repository\1493640292575.jpg,98.31153331069866,137.00901143051155,131.27140863135656
Q:\Meme_Repository\1493775941918.jpg,109.49434560327198,132.0563190184049,135.9560327198364
Q:\Meme_Repository\1494130300762.jpg,69.73199782986111,128.07601996527777,117.25713541666667
Q:\Meme_Repository\1494140665435.jpg,127.07953816078269,158.56799547059634,121.48557960978691
Q:\Meme_Repository\1494145652303.jpg,51.65994598765432,139.5915301890432,139.25205343364198
Q:\Meme_Repository\1494152382410.jpg,49.02274112654321,128.1879755015432,130.61201244212964
Q:\Meme_Repository\1494373684696.jpg,138.3961858603395,122.2804542824074,124.96039158950617
Q:\Meme_Repository\1494624929624.jpg,31.3463387345679,129.16389708719134,131.10007474922838
Q:\Meme_Repository\1494726370371.jpg,103.61390045501373,148.03081251430862,130.68080357142858
Q:\Meme_Repository\1494726683474.jpg,104.02230629681648,126.39702071629213,125.66532888576779
Q:\Meme_Repository\1495021848816.jpg,114.80749267578125,133.115029296875,142.60513427734375
Q:\Meme_Repository\1495072166101.jpg,131.0842740422291,148.63849322855157,143.69781238617676
Q:\Meme_Repository\1495072621327.jpg,154.9640625,128.30136853448275,128.59957435344828
Q:\Meme_Repository\1495246498629.jpg,38.088861238033076,131.7779862924282,135.59013272410792
Q:\Meme_Repository\1495365013978.jpg,140.54642598219934,131.7360286291629,130.84317589350445
Q:\Meme_Repository\1495474790646.jpg,149.71401467786114,125.60199327140646,132.59798886507085
Q:\Meme_Repository\1495483948998.jpg,124.21334104938272,151.94701630015433,131.54980420524691
Q:\Meme_Repository\1495484156769.jpg,103.21328667534722,113.30299235026041,118.56969075520833
Q:\Meme_Repository\1495590876232.jpg,82.74504980563654,126.33743926141885,138.4332786686103
Q:\Meme_Repository\1495591122915.jpg,174.0396714952257,124.97382948133681,134.22630886501736
Q:\Meme_Repository\1495594882015.jpg,221.26347430538482,129.31698221457256,148.2111138431276
Q:\Meme_Repository\1495893293919.jpg,130.56701787330317,137.04427398190046,144.14120904977375
Q:\Meme_Repository\1495991934874.png,162.87777847222222,125.56477430555556,130.38103680555557
Q:\Meme_Repository\1496191395990.jpg,139.5182382271468,126.58868882733148,134.39978762696214
Q:\Meme_Repository\1496256681194.jpg,154.0545916252073,134.06204740187948,133.19518898562742
Q:\Meme_Repository\1496383847425.jpg,148.21818160413454,115.97494201994279,144.78334883392392
Q:\Meme_Repository\1496607347406.jpg,169.64839180465898,128.85474038731405,130.1520572551221
Q:\Meme_Repository\1496706778170s.jpg,115.40097142857142,143.8071619047619,158.09466666666665
Q:\Meme_Repository\1496942416210.jpg,161.32364703675918,127.16677156789197,118.3942471867967
Q:\Meme_Repository\1496953262394.jpg,135.89964,141.496928,141.981948
Q:\Meme_Repository\1496974055928.jpg,156.57504918981482,122.97306905864197,110.97939525462964
Q:\Meme_Repository\1496974110062.jpg,111.06615354938272,128.2867611882716,137.82138020833332
Q:\Meme_Repository\1496974185352.jpg,106.71656327284646,133.53401924853253,136.87967819790828
Q:\Meme_Repository\1496975076583.jpg,87.60502354048964,130.90400487930148,135.34482708440336
Q:\Meme_Repository\1497019951366.jpg,144.86069679180886,133.19988450511946,134.9362713993174
Q:\Meme_Repository\1497038402483.jpg,63.117905724713644,137.29256429452056,144.28996173245727
Q:\Meme_Repository\1497038441507.jpg,21.55850999225605,139.98450752843712,135.74837838158692
Q:\Meme_Repository\1497038543843.jpg,100.21620285188592,137.10073453311867,138.70932037718492
Q:\Meme_Repository\1497056152993.jpg,114.68268967013888,130.68435112847223,111.26448090277778
Q:\Meme_Repository\1497056251716.jpg,162.17729890046297,126.77695987654322,126.85229070216049
Q:\Meme_Repository\1497056425338.jpg,98.85469408541177,133.166452132274,139.97851583857434
Q:\Meme_Repository\1497064983353.jpg,152.47604846605745,129.14911834566288,123.46440201624601
Q:\Meme_Repository\1497066853305.jpg,85.90548394097222,130.26284765625,137.66307465277777
Q:\Meme_Repository\1497066978120.jpg,106.15930251736111,124.9744157986111,141.5804509548611
Q:\Meme_Repository\1497067136945.jpg,58.29198825570108,131.90334227151928,135.93438290711183
Q:\Meme_Repository\1497079210414.png,36.33167626953125,133.12487182617187,132.34399560546876
Q:\Meme_Repository\1497083385643.png,160.81614254948553,127.9462684822954,138.08637777617014
Q:\Meme_Repository\1497109514486.jpg,81.2487343358396,132.37632414369256,138.75251461988304
Q:\Meme_Repository\1497110228859.png,125.64120082815735,127.46316425120773,120.32880866114562
Q:\Meme_Repository\1497111156785.jpg,83.99092016806723,122.49722782446312,148.11874183006535
Q:\Meme_Repository\1497113047293.jpg,95.12449243061396,114.06516316232128,132.61790412111017
Q:\Meme_Repository\1497118109215.jpg,82.05683255892956,122.84404005416329,126.07963765205645
Q:\Meme_Repository\1497252403691.jpg,120.0158502724283,134.83051219191776,136.54186511515022
Q:\Meme_Repository\1497388787605.jpg,161.32452201257863,124.94611163522012,129.75141823899372
Q:\Meme_Repository\1497523452831.jpg,98.38685437422167,122.65956273349937,123.13383343711084
Q:\Meme_Repository\1497756430690.jpg,107.62307576268137,129.1391679463251,140.5253589660921
Q:\Meme_Repository\1497789542698.jpg,121.14322912717287,135.87998293868267,144.76682291846183
Q:\Meme_Repository\1497816111448.jpg,107.30782118055555,123.8310462782118,153.88008707682292
Q:\Meme_Repository\1497824352153.jpg,131.28452463653693,136.34534435723438,148.63804495569784
Q:\Meme_Repository\1497824636700.jpg,153.87748639455782,129.98757936507937,145.37674376417235
Q:\Meme_Repository\1497824725110.jpg,155.79975737847224,127.9908845486111,137.68485199652778
Q:\Meme_Repository\1497824778329.jpg,188.69129520934538,119.8999510029061,152.11037497445608
Q:\Meme_Repository\1497824816644.jpg,169.47221447841727,127.05290692446043,129.22403889388488
Q:\Meme_Repository\1497825031644.jpg,136.68998759143156,125.24413989028213,131.70352272727274
Q:\Meme_Repository\1497827272692.jpg,47.035049933911,128.65019422822735,116.5272716257894
Q:\Meme_Repository\1497827919173.jpg,105.13342795805671,127.89868571074021,137.52954569709004
Q:\Meme_Repository\1497927693262.jpg,85.69766875222987,134.3592911985752,146.58393594217276
Q:\Meme_Repository\1497927760954.jpg,138.97535159285158,130.60134615384615,131.68204156954158
Q:\Meme_Repository\1497928040775.jpg,124.0503243855968,139.6476231821142,141.48547379591443
Q:\Meme_Repository\1497928097736.jpg,137.62107853223594,131.0599879972565,130.70049125514404
Q:\Meme_Repository\1497928155224.png,97.95063678605345,144.57476724664224,145.80546822005155
Q:\Meme_Repository\1497928217712.jpg,184.46944378698225,129.39697041420118,130.32473175542407
Q:\Meme_Repository\1497928264885.jpg,230.4461388761796,129.20733617937364,134.46497215090315
Q:\Meme_Repository\1497928657835.jpg,74.55091339433218,134.94485401575804,128.99874110433345
Q:\Meme_Repository\1497928942375.jpg,161.47695058862794,129.86355095879605,132.1414190029735
Q:\Meme_Repository\1497929114779.png,199.64119636151517,131.79549473185315,132.69328994859455
Q:\Meme_Repository\1497929199221.png,223.2930620912257,129.8687216512359,119.72921940032278
Q:\Meme_Repository\1497931485392.jpg,127.42878850301106,127.89763514200847,128.34170532226562
Q:\Meme_Repository\1497932050713.png,180.75018827941184,124.67715144936193,121.38102039650346
Q:\Meme_Repository\1497934607559.jpg,199.99650184870816,132.0679017341692,124.111314189548
Q:\Meme_Repository\1497935192462.png,235.6163373900216,128.88666034455508,128.04824297982194
Q:\Meme_Repository\1497970904403.jpg,133.55046997070312,129.69613330078124,141.64888403320313
Q:\Meme_Repository\1497982942831.jpg,65.72958172778343,128.52631602162376,133.19834231382677
Q:\Meme_Repository\1498052280827.jpg,157.38616248693836,129.7512565308255,120.89172413793104
Q:\Meme_Repository\1498055316722.jpg,160.82021365149834,132.16350351461338,133.1431742508324
Q:\Meme_Repository\1498058747385.jpg,161.1606323607198,133.71034791713893,142.32753111607673
Q:\Meme_Repository\1498072344777.jpg,178.2947651427469,134.52628375771604,87.3053940007716
Q:\Meme_Repository\1498074956565.jpg,154.39347702273565,131.45555274300443,134.73124252117083
Q:\Meme_Repository\1498075060807.jpg,178.763839216821,122.45580005787038,125.48406105324074
Q:\Meme_Repository\1498075103506.jpg,174.27101264105903,123.15430338541667,125.55642008463542
Q:\Meme_Repository\1498075177049.jpg,168.98097547743055,128.98102213541668,128.50446614583333
Q:\Meme_Repository\1498075251291.jpg,110.9082255859375,132.9982734375,137.3313564453125
Q:\Meme_Repository\1498075879845.jpg,111.5467799084596,126.44046204229798,145.0350394570707
Q:\Meme_Repository\1498075938028.jpg,168.98746185286103,125.79735558583106,128.3355599455041
Q:\Meme_Repository\1498076225383.jpg,77.30543278452686,130.32149236732735,124.48744804987213
Q:\Meme_Repository\1498079470754.png,125.6068231292517,137.14536678004535,144.845679138322
Q:\Meme_Repository\1498081286383.jpg,104.10559419506735,127.249108031958,135.44576749392104
Q:\Meme_Repository\1498081355996.jpg,95.89363570601851,161.77306712962962,93.77827883873456
Q:\Meme_Repository\1498081400318.jpg,42.03244981325864,126.46521883753502,124.19471288515406
Q:\Meme_Repository\1498081450808.jpg,134.33495081018518,120.90631124614198,136.71202883873457
Q:\Meme_Repository\1498087674251.png,149.8991347845591,119.81970551652219,109.06882617333147
Q:\Meme_Repository\1498087707104.png,106.32544846968217,128.61036439375445,117.29207229614258
Q:\Meme_Repository\1498087754140.png,122.93912654378654,122.14246702572143,129.63306451612902
Q:\Meme_Repository\1498110505257.jpg,65.34047067669172,127.64045864661654,129.03197293233083
Q:\Meme_Repository\1498110704221.jpg,107.44665277777777,129.92136588541666,118.86547135416667
Q:\Meme_Repository\1498117196155.jpg,162.82219521604938,125.56486641589507,130.3779865933642
Q:\Meme_Repository\1498139710260.png,174.53331114969137,122.77096402391976,118.74119550540124
Q:\Meme_Repository\1498202955063.png,73.72544524604285,131.56035856573706,128.3005426940885
Q:\Meme_Repository\1498300095550.png,145.1108351082665,146.14026816906173,160.12617264506446
Q:\Meme_Repository\1498323420053.jpg,144.59487221690208,133.09979081876946,134.86784713909503
Q:\Meme_Repository\1498530262589.png,191.28277,119.681445,156.4801
Q:\Meme_Repository\1498550851619.jpg,87.89504164769278,120.14182889344262,135.4099783697632
Q:\Meme_Repository\1498551022065.png,46.1035798541383,129.0197357040246,132.49154739251537
Q:\Meme_Repository\1498551345370.jpg,119.29581331647704,127.06630847029078,141.65519384745048
Q:\Meme_Repository\1498552007860.jpg,214.1300983755571,126.00090165376496,131.3945394968332
Q:\Meme_Repository\1498552258373.png,35.35651406035665,134.3674108367627,116.47240655006858
Q:\Meme_Repository\1498552938472.jpg,72.34014197530864,126.89414814814815,132.493487654321
Q:\Meme_Repository\1498553889086.jpg,69.5119794371862,142.74037671856203,133.21180319718016
Q:\Meme_Repository\1498553959461.jpg,121.76042595244338,130.22887532017023,132.00926728919185
Q:\Meme_Repository\1498555217967.jpg,119.16766112796586,135.99514732794606,138.36370646194223
Q:\Meme_Repository\1498555263164.jpg,174.16248371689102,128.3686061658706,136.52165291648575
Q:\Meme_Repository\1498560253253.jpg,128.98127864005912,136.11000739098301,134.16576866223207
Q:\Meme_Repository\1498576314652.jpg,126.61487413194445,116.86789496527778,124.80166666666666
Q:\Meme_Repository\1498666071488.jpg,140.91531310945663,129.63557874357625,118.59989750451976
Q:\Meme_Repository\1498669649728.jpg,151.22479375,136.122,148.2328359375
Q:\Meme_Repository\1498689218928.png,222.86682222222223,128.17702345679012,128.00936172839505
Q:\Meme_Repository\1499311248876.jpg,93.64876543209877,122.03905237268519,142.60879436728396
Q:\Meme_Repository\1499445441039.jpg,178.47736820604894,129.0536909366915,138.39448666804518
Q:\Meme_Repository\1499456626343.jpg,231.35685393258427,128.0,128.0
Q:\Meme_Repository\1499664637170.jpg,76.48570540411286,131.06956719273074,146.22543041606886
Q:\Meme_Repository\1499669692892.jpg,153.5797347266166,127.14023668814514,166.93992058997085
Q:\Meme_Repository\1499911909248.jpg,121.57520272108843,136.61652517006803,145.703493877551
Q:\Meme_Repository\1500048582397.jpg,103.60863088348765,121.72533275462963,135.1543282214506
Q:\Meme_Repository\1500145381236.jpg,94.76295042438272,125.85592255015432,124.52865596064815
Q:\Meme_Repository\1500832625923.jpg,145.44442649812734,127.30058286516854,127.32179541198502
Q:\Meme_Repository\1501057282280.jpg,144.97073642480467,118.89434358003912,140.71655949674323
Q:\Meme_Repository\1501105571494.png,106.74205102237654,129.95259789737653,120.79564573688272
Q:\Meme_Repository\1501105598976.jpg,119.30611132469244,127.43783913664323,115.39156597832455
Q:\Meme_Repository\1501108212556.png,171.9691773636991,129.41470565907522,128.34118530020703
Q:\Meme_Repository\1501112538298.jpg,99.5137385321101,125.56670489296636,131.90746941896023
Q:\Meme_Repository\1501115291813.jpg,136.84301157407407,119.98747145061728,128.26090200617284
Q:\Meme_Repository\1501129054611.jpg,32.073114322321345,130.70589284493343,131.45935533352556
Q:\Meme_Repository\1501129228805.jpg,38.36627170138889,128.35155815972223,128.23559461805556
Q:\Meme_Repository\1501129930067.jpg,95.50232522960562,150.30203997839007,147.92232306861155
